Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
MINI SgtGingerbeard,211844511,31,0,31,93304,Padme G9 JKA Ahsoka G8 GK G12 GMY G12
MrTomChase24,674818227,8,0,8,128556,Padme JKA Ahsoka R3 GK GMY G12
Mitsuki,844775351,30,0,30,102732,Padme G12 JKA G12 Ahsoka G12 GK G12 GMY G12
esmith1153,736978576,56,0,56,51324,Padme G1 JKA G11 4* Ahsoka G10 GK G6 GMY G6
Pickle rick,266133985,32,0,32,91526,Padme G12 JKA G12 Ahsoka G10 GK G12 GMY G12
Orca,527193378,7,0,7,126650,Padme JKA Ahsoka GK GMY G11
TheMeanDean,579355186,32,0,32,95966,Padme G12 JKA G11 Ahsoka G11 GK G12 GMY G12
Jak Frey,692973843,44,0,44,66001,Padme G8 JKA G9 Ahsoka G9 GK G8 GMY G12
Kate,483591584,37,0,37,82182,Padme G9 JKA G11 Ahsoka G12 GK G9 GMY G12
Bills Mafia,441664365,24,0,24,102383,Padme G12 JKA G12 Ahsoka G12 GK GMY G12
Shayna Vetacious,391637392,22,0,22,110176,Padme R1 JKA Ahsoka G12 GK G12 GMY G12
Xander,762457673,28,0,28,98982,Padme G10 JKA Ahsoka G11 GK G11 GMY G12
Amaterasu,935596991,0,0,0,154413,Padme JKA Ahsoka GK GMY
theLeskiss,626646537,31,0,31,97498,Padme G12 JKA G12 Ahsoka G11 GK G12 GMY G12
Blackwing,654686582,33,0,33,92778,Padme G9 JKA G12 Ahsoka G12 GK G12 GMY G12
PJMaster,377989166,10,0,10,119835,Padme R3 JKA Ahsoka R3 GK GMY G12
WilsonJason,327282478,0,0,0,143874,Padme JKA Ahsoka GK GMY
BenSwoloOnDBOL,871833824,42,0,42,66518,Padme G8 JKA G9 5* Ahsoka G12 GK G7 GMY G12
Forsaken,757795424,34,0,34,85497,Padme G8 6* JKA G11 Ahsoka G11 GK R1 GMY G12
Galeforce,284743495,14,0,14,117610,Padme R3 JKA R3 Ahsoka R3 GK R3 GMY G12
Barraza,479721254,34,0,34,92291,Padme G9 JKA G12 Ahsoka G11 GK G12 GMY G12
Smashburger,776444483,21,0,21,110501,Padme G12 JKA R3 Ahsoka G11 GK GMY G12
mar5hmn9,294825966,30,0,30,87722,Padme G12 JKA G12 Ahsoka G12 GK G12 GMY G12
Peu Trid,631967535,10,0,10,122530,Padme R3 JKA Ahsoka GK G12 GMY R3
Visigoth83,491397777,32,0,32,88821,Padme G10 JKA G12 Ahsoka G12 GK G12 GMY G12
Coop,972228286,16,0,16,111075,Padme R3 JKA R2 Ahsoka R3 GK R3 GMY G11
Mol Ace,473196354,20,0,20,108587,Padme G12 JKA Ahsoka R3 GK G12 GMY G12
JadenRaven,329564557,67,0,67,47218,Padme G1 JKA G1 6* Ahsoka G1 GK G8 GMY G12
Zephyr,297528578,19,0,19,122921,Padme G12 JKA G11 Ahsoka G12 GK GMY
Megaroutte,899878853,30,0,30,92865,Padme G12 JKA R4 Ahsoka G12 GK G8 GMY G11
OnyXavier,637663384,45,0,45,66032,Padme G8 JKA G9 6* Ahsoka G8 GK G8 GMY G12
Desimo,642239495,44,0,44,68546,Padme G7 JKA G9 Ahsoka G11 GK G8 GMY G11
SleepyKiIIer666,456111931,38,0,38,81196,Padme G9 JKA G12 Ahsoka G11 GK G8 GMY G12
DumbNugget,755976984,32,0,32,86916,Padme G12 JKA G11 6* Ahsoka G11 GK G12 GMY G12
Jotar0Kujoh,973886778,14,0,14,120557,Padme R3 JKA Ahsoka G12 GK GMY G12
Darkside Dad,551997198,40,0,40,73271,Padme G0 0* JKA G12 Ahsoka G10 GK G12 GMY R3
Prolox150,784616867,30,0,30,84805,Padme G9 JKA R4 Ahsoka G11 GK G11 GMY G12
MINI Leskiss,112892133,53,0,53,56941,Padme G1 JKA G11 Ahsoka G12 GK G1 GMY G12
Yabba,439127848,49,0,49,63822,Padme G1 JKA G9 Ahsoka G12 GK G8 GMY G11
nate,723479542,44,0,44,68589,Padme G0 0* JKA G8 5* Ahsoka G12 GK G8 GMY
Hoshiyomi Gaming,729762928,41,0,41,76321,Padme G9 JKA G11 Ahsoka G11 GK G9 5* GMY G9
Szerahk,958343253,53,0,53,58074,Padme G8 JKA G1 3* Ahsoka G1 GK G12 GMY R2
Chantelle Vetacious,842688545,0,0,0,152112,Padme JKA Ahsoka GK GMY
GeneralSkywalker,628775779,53,0,53,48222,Padme G8 JKA G8 6* Ahsoka G8 GK G1 GMY G12
GeneralBraxer'sio,773582248,55,0,55,52857,Padme G1 JKA G6 5* Ahsoka G8 GK G8 GMY G12
Obi Shinobi,399864143,37,0,37,80767,Padme G10 JKA G12 Ahsoka G11 GK G8 GMY G12
Δ Vitiaté Δ,634879281,0,0,0,157066,Padme JKA Ahsoka GK GMY
Poppa Nugget,947679913,51,0,51,56046,Padme G1 5* JKA G11 Ahsoka G8 GK G7 GMY G12
WastedNugget,478123696,46,0,46,52424,Padme G9 JKA G10 Ahsoka G10 GK G8 6* GMY G7
Citizen Juicer,562445426,5,0,5,128206,Padme R3 JKA Ahsoka R3 GK GMY R4
