Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Shadowtrap,337228443,0,0,0,152513,Padme JKA Ahsoka GK GMY
sharks198,449632632,7,0,7,139540,Padme R3 JKA R2 Ahsoka R3 GK GMY
Joshua I K Wilson,172459436,0,0,0,153861,Padme JKA Ahsoka GK GMY
Cade Doneeta,619547922,0,0,0,142046,Padme JKA Ahsoka GK GMY
микаким,292677973,1,0,1,134919,Padme JKA Ahsoka R4 GK GMY
Odog916,568143631,5,0,5,143401,Padme R3 JKA Ahsoka R2 GK GMY
KillerKemphfer,249539328,12,0,12,125918,Padme JKA G12 Ahsoka G12 GK GMY
Gundy,234294868,5,0,5,130111,Padme JKA R2 Ahsoka R4 GK GMY R4
Revenant SubZero,217859353,0,0,0,144942,Padme JKA Ahsoka GK GMY
MeMeItsMe,213144715,1,0,1,150462,Padme JKA Ahsoka R4 GK GMY
Jadenhawke,797846433,17,0,17,119628,Padme G13 JKA G12 Ahsoka G12 GK GMY
Ashla Bogan,378192553,1,0,1,137512,Padme JKA Ahsoka GK GMY R4
halfwayhook,486729994,5,0,5,129204,Padme R3 JKA R4 Ahsoka R3 GK GMY
Mandigo Duco,938411964,7,0,7,132145,Padme R4 JKA R2 Ahsoka R4 GK R3 GMY
Tflynn4141,967139667,0,0,0,151763,Padme JKA Ahsoka GK GMY
Chaarisma,226344937,0,0,0,156476,Padme JKA Ahsoka GK GMY
QuarterwayHook,367747775,4,0,4,132575,Padme R4 JKA R4 Ahsoka GK R4 GMY R4
J Croft,741411986,23,0,23,104762,Padme G11 6* JKA Ahsoka G9 GK G11 5* GMY
Talin Vandor,777742531,0,0,0,146441,Padme JKA Ahsoka GK GMY
Rhînò,338841631,27,0,27,107480,Padme G8 JKA G10 Ahsoka R3 GK R4 GMY G12
T B3AR 14,391652249,12,0,12,133412,Padme G12 JKA Ahsoka G12 GK GMY
GhostGhostGG,146892488,0,0,0,153916,Padme JKA Ahsoka GK GMY
IHL,852181738,2,0,2,154049,Padme JKA R3 Ahsoka GK GMY
LukebinSolo,957766271,14,0,14,122699,Padme R3 JKA G12 Ahsoka R2 GK R3 GMY R4
CT5555,294933721,6,0,6,129506,Padme JKA Ahsoka GK GMY G12
Black Wülf,466981931,32,0,32,100390,Padme G9 JKA G11 Ahsoka G10 GK R3 GMY G12
Captainblinx,613873926,6,0,6,145190,Padme G12 JKA Ahsoka GK GMY
