Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Lillyanna",938276726,5884531,3677841,2206690,166,233,74,240,2191152,1478157,82,5,163,1,226,25,30,79,108,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16,9,9
"Omega99",394524611,1216572,704300,512272,137,-331,139,208,321195,382429,7,1,22,0,42,3,4,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Ethan Geilvta",671426777,2037158,1361360,675798,201,226,11,140,808802,549477,18,1,13,0,67,0,5,21,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Vegas Vic",151842775,1649480,988097,661383,149,-44,48,170,521291,466130,15,2,16,0,66,1,4,21,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Erotavlas",187715758,2624693,1610844,1013849,158,123,34,188,916787,692151,26,2,37,0,120,5,10,32,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"GeneralMarkus",789995519,3181761,1816497,1365264,133,-271,55,137,856050,959771,21,2,38,0,127,3,10,26,48,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
"GamingChips",958661216,4440285,2435944,2004341,121,-237,87,301,1169268,1266676,86,1,179,2,159,23,36,62,81,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,10,8,6
"TheRobertEquation",477473882,1993521,1164991,828530,140,131,41,48,665940,499051,15,2,3,0,85,0,1,8,47,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3
"extra hihi",327242484,539909,379966,159943,237,117,0,0,208102,157403,1,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DarthHoratius",899145955,1325447,809099,516348,156,-148,59,45,406268,402831,7,1,0,0,54,0,0,6,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"FinalKryptonian",144826213,1180254,770352,409902,187,18,10,84,418336,351340,4,0,0,0,48,0,0,10,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"DarthGutty",357188912,4956188,3026056,1930132,156,93,56,213,1700287,1324157,68,4,89,0,197,14,21,67,86,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,7
"TCLincoln",193327199,5549590,3340172,2209418,151,-105,280,420,1712531,1627641,132,7,357,1,173,51,70,92,102,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,13,8,7
"Razak",521844241,1245902,789004,456898,172,138,0,48,452009,336287,6,1,0,0,59,0,0,6,12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"Porg",325919928,2763854,1813761,950093,190,82,18,123,1012080,797085,18,1,41,0,74,6,7,19,36,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"HannibalHunter",669271694,1553813,933094,620719,150,-80,34,64,484246,448848,6,1,0,0,42,0,0,10,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Miketoker",125899287,2133422,1236062,897360,137,177,6,42,720105,514732,5,0,0,0,81,0,0,9,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"TK4811",319498394,2038629,1211603,827026,146,-369,19,53,541285,669642,10,1,0,0,61,0,0,11,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"RedEyeJedi",449715953,2207738,1436560,771178,186,-138,52,149,724475,711409,19,4,25,0,71,3,5,23,40,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Tuftydragon",218965475,296300,196884,99416,198,563,0,0,132349,62057,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tronibrall",177621662,1256242,758313,497929,152,-175,0,71,375173,382464,6,1,5,0,43,1,1,7,23,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Coolman6456",568778898,1832145,1280585,551560,232,-99,32,96,658533,622052,13,0,8,0,68,0,3,13,33,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"natebzta",994951475,2086665,1241203,845462,146,175,45,151,722789,517738,14,3,3,0,91,0,1,30,40,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"Blankinside",227643771,2202816,1394968,807848,172,-280,17,88,654683,740285,16,0,22,0,81,3,4,11,24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
"Illiad",635977593,2142860,1388406,754454,184,-65,97,145,724778,662107,27,0,31,0,101,2,7,18,36,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3
"jackk123",995865924,679143,428617,250526,171,513,37,0,285671,142946,0,0,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Mightyone",258922997,2221411,1193162,1028249,116,-80,20,59,619106,574056,24,0,11,0,92,2,2,9,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Cylo Jr",942814391,1599337,986381,612956,160,-233,28,77,474349,512032,4,0,12,0,60,2,2,8,15,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Mfdvisualgerm",748117691,1029605,664725,364880,182,355,0,29,417035,247690,0,0,0,0,22,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Knights of Ren",264553895,546270,401265,145005,276,89,19,0,224792,175797,1,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ColaKikgBeast",387778898,1012217,654795,357422,183,179,0,29,381690,272429,1,0,0,0,11,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Obi1ablowme",421142431,2274205,1282319,991886,129,-278,63,102,601944,679699,9,1,7,0,66,1,1,21,36,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"sparky8099",977261125,2012097,1187518,824579,144,277,53,136,721977,465541,15,1,22,0,64,4,4,19,43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
