Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Revanoch",926517113,6715276,3787984,2927292,129,-313,495,427,1748304,2039680,166,5,442,4,212,58,84,115,137,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,21,9,9
"Crazy Skew",592863547,5934551,3579658,2354893,152,-7,291,366,1924132,1655526,124,5,267,1,211,31,61,103,129,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,20,11,11
"Tyler",388657195,6878630,4360574,2518056,173,-6,104,464,2344297,2013627,194,6,489,5,240,66,94,128,143,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,18,9,8
"RiverCityJedi",717626934,7072222,4117129,2955093,139,48,108,398,2269027,1845452,175,8,428,3,228,60,85,111,127,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,19,8,9
"DanMan1975",616179276,6960598,4071633,2888965,140,-146,268,471,2044107,2019129,153,8,545,4,225,76,103,116,140,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,23,9,10
"Starkiller3333",699566478,6105052,3620387,2484665,145,-65,95,325,1893864,1726072,139,6,325,1,189,44,55,79,103,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,17,13,8
"E2d2",963426871,7185934,4368048,2817886,155,60,154,434,2421492,1945035,179,4,506,4,249,72,92,119,148,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,22,8,8
"Blazebot7000",798364712,7001768,4179474,2822294,148,124,167,325,2379550,1791952,144,8,288,2,240,34,65,105,129,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,20,11,8
"FRM",556111983,8162517,4692568,3469949,135,20,590,468,2547910,2130360,192,9,622,3,276,89,113,145,156,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,24,8,7
"Ryiun",684362843,6367108,3851223,2515885,153,-30,167,426,2030566,1787933,111,8,413,2,214,61,75,114,136,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,20,10,10
"Mythical",493153462,6339616,3585090,2754526,130,14,474,403,1946844,1637795,117,6,374,2,204,54,76,105,119,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,20,10,7
"Kynareth",733296396,9130575,5430621,3699954,146,53,449,503,2991110,2419677,228,6,705,6,275,101,133,186,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,30,10,12
"Hyrnia Strain",787129764,6539839,4017709,2522130,159,175,133,428,2341760,1675262,164,7,381,2,219,50,86,118,141,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,20,12,9
"Grimm Keiffer",974244112,7450308,4501185,2949123,152,140,115,381,2581086,1912103,166,6,455,4,239,66,85,108,147,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,21,9,9
"Griz Man",864121897,8729573,5112282,3617291,141,123,564,464,2908229,2190910,194,6,662,5,273,93,123,150,182,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,24,10,8
"DarthCarmeedo",289538528,7757516,4369132,3388384,128,93,350,477,2458105,1911027,148,13,648,3,230,106,112,129,151,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,21,8,8
"Pyromancer",177264773,6965599,3886292,3079307,126,21,388,400,2112539,1765203,131,7,469,4,240,66,89,96,117,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,19,5,6
"Ar2",378655486,4806013,3083476,1722537,179,95,275,435,1736859,1346617,104,2,302,2,165,41,64,85,100,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,12,8,6
"NimueN",728665521,5965084,3301430,2663654,123,12,328,420,1785894,1505477,91,5,410,2,198,59,77,92,104,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,16,7,5
"ishotfirst",463678449,7129836,4232601,2897235,146,92,188,313,2376439,1847741,175,9,329,0,244,48,66,92,118,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,20,13,11
"ScoobyDooku",866981378,5646543,3470041,2176502,159,-250,329,479,1651088,1809557,127,6,444,4,182,59,83,99,108,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,15,7,6
"mugsy",796869384,8474894,4937019,3537875,139,59,459,458,2721279,2186988,189,7,626,5,283,95,123,140,163,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,24,8,8
"CaptBlinky",152777395,8287557,4809229,3478328,138,37,394,441,2634865,2166867,193,5,596,6,270,86,111,136,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23,9,10
"Wes Harcrow",863582961,7093933,4158630,2935303,141,-102,216,361,2134736,2019229,125,8,304,2,242,35,68,128,142,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,21,12,11
"Nymeria",216667356,7044231,4126300,2917931,141,104,276,471,2330792,1790842,139,7,549,4,257,82,104,118,135,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,23,10,7
"modestdinosaur",154874635,6377233,3792302,2584931,146,275,65,366,2304703,1486923,153,5,303,2,221,41,70,103,138,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,18,11,9
"Business Time",646681643,6760783,3820919,2939864,129,166,85,409,2218612,1601631,157,7,374,2,226,48,87,115,124,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,19,13,10
"Vodzkha",948833898,7339082,4356810,2982272,146,-44,289,398,2301517,2054617,179,6,423,3,259,53,92,116,146,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,26,12,12
"SmallMexiFrys",686529498,6781462,3899863,2881599,135,-128,362,395,1979596,1920267,140,8,422,3,236,58,81,103,126,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,25,10,9
