Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"BattleSchlong",588512957,3167792,1767407,1400385,126,-482,75,253,738897,1028510,57,4,117,1,118,16,25,32,46,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,1
"Chance Stryker",672569894,4480904,2668555,1812349,147,107,64,270,1504981,1160717,83,5,196,0,151,31,38,44,69,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,5
"MiscountedStitch",185518289,2483414,1482820,1000594,148,-48,39,176,778906,702479,17,2,54,0,67,7,11,22,38,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"victorim",562154933,2384264,1421354,962910,147,418,35,140,912528,508826,20,1,48,0,72,8,9,15,29,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1
"Zoooolwik",498113457,1919136,1066956,852180,125,-10,61,170,570765,495515,15,1,14,0,69,1,4,26,35,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1
"Jeff29",946424347,4842678,2984977,1857701,160,-24,211,386,1587531,1396770,114,7,301,3,164,39,59,68,89,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,12,6,5
"Ben Swolo",241341723,3585660,2037434,1548226,131,-16,100,294,1087326,949432,44,3,148,1,164,22,30,46,68,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,10,7,4
"Cranjis McBasketball",495874361,2584367,1465813,1118554,131,-292,158,177,682022,783791,23,2,49,0,83,8,10,26,47,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"TK 79347",693323998,4877617,2748176,2129441,129,206,30,176,1618998,1128491,59,2,66,0,206,6,17,56,92,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,8,6
"Ezzi",541871135,2167341,1351305,816036,165,185,42,100,788935,561694,11,1,9,0,78,1,3,17,30,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
