Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Lillyanna,938276726,0,0,0,142270,Padme JKA Ahsoka GK GMY
Omega99,394524611,56,0,56,39278,Padme G0 0* JKA G9 5* Ahsoka G8 GK G8 6* GMY G9 5*
DarthHoratius,899145955,56,0,56,51729,Padme G0 0* JKA G12 Ahsoka G9 GK G1 5* GMY G12
Vegas Vic,151842775,37,0,37,79308,Padme G8 JKA G11 Ahsoka G12 GK G6 6* GMY R3
Erotavlas,187715758,28,0,28,95885,Padme G10 JKA G12 Ahsoka G12 GK G12 GMY R3
GeneralMarkus,789995519,37,0,37,79581,Padme G9 6* JKA G12 Ahsoka G12 GK G8 GMY G12
DarthGutty,357188912,6,0,6,129237,Padme R3 JKA R3 Ahsoka R3 GK GMY
Ethan Geilvta,671426777,53,0,53,51105,Padme G0 0* JKA G9 5* Ahsoka G8 GK G8 GMY G12
extra hihi,327242484,72,0,72,14808,Padme G0 0* JKA G6 Ahsoka G5 3* GK G6 5* GMY G1 5*
HannibalHunter,669271694,54,0,54,52023,Padme G0 0* JKA G12 Ahsoka G12 GK G0 0* GMY G12
GamingChips,958661216,15,0,15,120540,Padme G12 JKA Ahsoka R3 GK R4 GMY G12
Porg,325919928,23,0,23,109889,Padme G8 6* JKA G12 Ahsoka GK G11 6* GMY
Cerberus567,145897793,49,0,49,49720,Padme G6 5* JKA G10 Ahsoka G8 GK G6 6* GMY G11
TCLincoln,193327199,1,0,1,135740,Padme JKA Ahsoka R4 GK GMY
Tuftydragon,218965475,75,0,75,10830,Padme G0 0* JKA G3 2* Ahsoka G4 5* GK G0 0* GMY G8 5*
PotatoKing,775888331,54,0,54,41685,Padme G7 JKA G8 5* Ahsoka G10 GK G0 0* GMY G11
TK4811,319498394,57,0,57,42100,Padme G0 0* JKA G6 5* Ahsoka G8 GK G8 5* GMY G11
Tronibrall,177621662,58,0,58,33687,Padme G8 6* JKA G8 5* Ahsoka G7 GK G0 0* GMY G9
Coolman6456,568778898,58,0,58,43905,Padme G2 5* JKA G1 2* Ahsoka G8 GK G9 6* GMY G12
RedEyeJedi,449715953,36,0,36,77281,Padme G2 5* JKA G12 Ahsoka GK G10 5* GMY G12
TheRobertEquation,477473882,32,0,32,86603,Padme G12 JKA G11 Ahsoka G12 GK G11 GMY G12
Blankinside,227643771,61,0,61,29217,Padme G4 5* JKA G5 2* Ahsoka G8 GK G5 5* GMY G7
Tyron Brandt,158519183,65,0,65,29534,Padme G0 0* JKA G5 3* Ahsoka G12 GK G0 0* GMY G8
Feline ALT,192822636,79,0,79,8812,Padme G0 0* JKA G5 4* Ahsoka G6 GK G0 0* GMY G0 0*
Illiad,635977593,38,0,38,84335,Padme G9 JKA G1 4* Ahsoka G7 GK GMY R4
natebzta,994951475,55,0,55,52048,Padme G6 JKA G1 3* Ahsoka G10 GK G6 6* GMY G12
jackk123,995865924,82,0,82,4061,Padme G0 0* JKA G1 1* Ahsoka G6 3* GK G0 0* GMY G1 5*
Mightyone,258922997,65,0,65,47866,Padme G0 0* JKA G6 Ahsoka G8 GK G0 0* GMY G11
Mfdvisualgerm,748117691,59,0,59,40130,Padme G0 0* JKA G8 6* Ahsoka G11 GK G0 0* GMY G12
Cylo Jr,942814391,68,0,68,29690,Padme G1 6* JKA G8 Ahsoka G8 GK G1 5* GMY G4
Knights of Ren,264553895,74,0,74,20036,Padme G0 0* JKA G8 4* Ahsoka G2 GK G0 0* GMY G6
Miketoker,125899287,62,0,62,43850,Padme G0 0* JKA G8 Ahsoka G8 GK G0 0* GMY G12
sparky8099,977261125,40,0,40,67059,Padme G10 6* JKA G11 5* Ahsoka G7 GK G11 6* GMY G11
Striker,274722957,54,0,54,53533,Padme G0 0* JKA G5 5* Ahsoka G12 GK G1 5* GMY
CameronForte,818853823,56,0,56,38468,Padme G0 0* JKA G8 5* Ahsoka G11 GK G6 6* GMY G9
Obi1ablowme,421142431,42,0,42,81302,Padme G12 JKA G12 Ahsoka G12 GK G0 0* GMY G12
FinalKryptonian,144826213,69,0,69,22728,Padme G0 0* JKA G6 6* Ahsoka G6 GK G2 5* GMY G7
JackTheHutt,223769287,43,0,43,60905,Padme G1 6* JKA G12 Ahsoka G8 6* GK G8 6* GMY
SkinnyWarriorX01,692882845,46,0,46,53187,Padme G8 6* JKA G8 5* Ahsoka G12 GK G8 5* GMY G8
Typical,564585493,62,0,62,36943,Padme G0 0* JKA G3 2* Ahsoka G8 GK G8 6* GMY G9
ShogiBeast,232314461,69,0,69,31914,Padme G0 0* JKA G11 Ahsoka G8 GK G1 5* GMY G1
Razak,521844241,69,0,69,29495,Padme G5 6* JKA G1 1* Ahsoka G11 GK G0 0* GMY G4
MeowMeow,258365793,49,0,49,59469,Padme G0 0* JKA G11 6* Ahsoka G12 GK G12 GMY G6 6*
murkywarf,552923342,48,0,48,49297,Padme G8 JKA G8 5* Ahsoka G9 GK G7 6* GMY G10
ColaKikgBeast,387778898,65,0,65,26188,Padme G0 0* JKA G8 5* Ahsoka G8 GK G0 0* GMY G9
Devin,333273848,52,0,52,47726,Padme G7 5* JKA G8 6* Ahsoka G11 GK G0 0* GMY G12
Surfer1027,122824241,45,0,45,55140,Padme G8 6* JKA G9 5* Ahsoka G7 6* GK G10 6* GMY G11
gingervictus,818367247,61,0,61,40618,Padme G0 0* JKA G8 5* Ahsoka G10 GK G0 0* GMY G11
Robin245,198654783,51,0,51,62238,Padme G0 0* JKA G7 5* Ahsoka R2 GK G9 GMY G8
