Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Dash Riprock",663558394,7228461,4053333,3175128,127,33,506,470,2212988,1840345,169,6,466,3,236,66,106,141,150,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,19,10,9
"Drink Some Tea",454624447,1886964,1134838,752126,150,69,14,127,629874,504964,8,0,0,0,74,0,2,22,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0
"Darkwizard126",199916727,3039828,1719382,1320446,130,-512,109,251,705382,1013549,38,6,102,1,86,14,21,35,47,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,3
"Lil Gap",721276151,2809474,1708167,1101307,155,438,53,191,1104290,603201,30,2,49,0,110,4,13,31,49,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4,3
"ARCNiNjai",682233137,3308478,2039458,1269020,160,-88,82,198,1051148,987634,42,4,53,0,147,7,11,44,66,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,10,6,4
"Darth1 Daddy",318222584,4003407,1953845,2049562,95,-279,161,337,913515,1037680,65,1,215,3,133,31,42,50,54,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,8,6,4
"IMAC1780",247782748,3599158,2241055,1358103,165,-299,124,267,1038375,1202680,37,3,101,1,151,14,21,55,71,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7,5,6
"Shepard",915153266,3150292,1758393,1391899,126,253,133,222,1055758,701959,28,5,96,0,91,16,21,30,53,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,2
"markyjseph",198536458,2946233,1555999,1390234,111,-447,149,243,663660,892339,33,3,99,1,105,15,20,32,42,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5,3
"Slartibartfast alt",677547467,2118928,1297086,821842,157,40,114,199,710281,586129,26,2,26,0,75,3,6,31,46,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,3
"Dobbz",692459781,3807122,2176022,1631100,133,-153,80,170,1086647,1088699,37,6,70,0,179,10,15,36,68,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,7,5
