Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Yasie Qui,347197687,0,0,0,149319,Padme JKA Ahsoka GK GMY
Snipesum,355457861,0,0,0,154091,Padme JKA Ahsoka GK GMY
Cenistan,316195644,0,0,0,148109,Padme JKA Ahsoka GK GMY
Lone Starr,461368524,2,0,2,145862,Padme R4 JKA Ahsoka R4 GK GMY
Quidamlefou,461462591,9,0,9,134798,Padme R3 JKA Ahsoka G12 GK R4 GMY
Timber,273814442,0,0,0,139806,Padme JKA Ahsoka GK GMY
Th3 S3rg34nt,343993697,0,0,0,153925,Padme JKA Ahsoka GK GMY
Sammy TF1,866892379,15,0,15,127418,Padme JKA G9 Ahsoka G12 GK GMY
Killbaza,276969236,0,0,0,151526,Padme JKA Ahsoka GK GMY
Reylo Jakkusolo,959357135,8,0,8,139751,Padme JKA G12 Ahsoka R3 GK GMY
Boshund,476923873,0,0,0,150484,Padme JKA Ahsoka GK GMY
Pacojonezl40,556288426,2,0,2,149361,Padme R3 JKA Ahsoka GK GMY
Grampa Tim,743537648,0,0,0,161687,Padme JKA Ahsoka GK GMY
Nd volk,647746167,1,0,1,134959,Padme JKA Ahsoka R4 GK GMY
DarthGideon,588758768,28,0,28,102014,Padme G8 JKA Ahsoka G5 GK G13 GMY
Pale Mandius,297974276,0,0,0,157190,Padme JKA Ahsoka GK GMY
EvolutionX,457734974,0,0,0,150620,Padme JKA Ahsoka GK GMY
Goob,451421324,10,0,10,126825,Padme R3 JKA R4 Ahsoka R4 GK GMY G12
Scorn,881485362,0,0,0,160354,Padme JKA Ahsoka GK GMY
Alexandder,266693162,0,0,0,148174,Padme JKA Ahsoka GK GMY
ぱんどら,832179698,17,0,17,112670,Padme JKA G12 Ahsoka R3 GK GMY G9
ᜎའดཧดཀاᜎཛ,856871329,0,0,0,156832,Padme JKA Ahsoka GK GMY
Battlelord,597311355,9,0,9,134474,Padme R3 JKA G13 Ahsoka R3 GK GMY
Bad Fish,314563379,0,0,0,148521,Padme JKA Ahsoka GK GMY
Phdrlord,933247926,6,0,6,129824,Padme JKA R2 Ahsoka GK GMY R2
AJ,134248776,21,0,21,109667,Padme G12 JKA Ahsoka G12 GK R4 GMY G10
JeyLuckiDarkLord,835762411,19,0,19,115984,Padme G12 JKA Ahsoka G12 GK GMY G11
Walliamen,121156657,0,0,0,140927,Padme JKA Ahsoka GK GMY
Wayne brady,636166686,6,0,6,130545,Padme R4 JKA Ahsoka R3 GK R4 GMY R3
Veskasa Starblazer,987221192,0,0,0,139126,Padme JKA Ahsoka GK GMY
Kamu Teeltoo,711928393,0,0,0,158403,Padme JKA Ahsoka GK GMY
DragonGodC16,965759793,10,0,10,127070,Padme JKA G10 Ahsoka GK GMY R3
Bly,359469122,8,0,8,135417,Padme JKA Ahsoka G12 GK GMY R3
okeefechris,463248232,2,0,2,142699,Padme JKA Ahsoka R3 GK GMY
Mando Dalrissian,538342162,0,0,0,142520,Padme JKA Ahsoka GK GMY
TomServo3K,691942843,1,0,1,147402,Padme JKA Ahsoka R4 GK GMY
Swinny,216875298,26,0,26,101560,Padme G12 JKA Ahsoka G12 GK G12 GMY G10
SliickMoose,493737815,38,0,38,83201,Padme G0 0* JKA Ahsoka G11 GK G12 GMY G11
Bort Moddler,875657132,0,0,0,147679,Padme JKA Ahsoka GK GMY
Jayson Bourne,838351578,0,0,0,156819,Padme JKA Ahsoka GK GMY
