Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,Hotutils style mod score -- higher is better, aim for 3.0.   ((# of 15-19 Speed 0.8) + (# of 20-24 Speed) + (# of 25+ Speed * 1.6)) / (squadGP / 100,000),DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jabba the Hutt,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Insidious",473183224,6703701,4013278,2690423,149,98,176,395,2246919,1759351,170,8,405,2,223,59,78,106,138,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,21,10,9
"DarthWilkin",389859454,6881222,3993807,2887415,138,111,383,447,2252896,1740235,172,6,484,3,231,66,96,115,136,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,21,11,9
"ØVERLØRD",466716358,10552592,6549877,4002715,163,-45,409,622,3421924,3095616,226,10,1401,5,269,188,188,189,216,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,24,8,10
"Ayrbud",127417214,7774235,4584791,3189444,143,-1,107,390,2449016,2120238,197,7,446,4,251,61,97,117,154,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,23,11,10
"Sovereign",528537612,7256502,4319355,2937147,147,-18,377,483,2290317,2015948,169,7,539,4,234,77,105,138,160,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,20,8,8
"Banse",819626936,9293134,5488702,3804432,144,-43,440,508,2876379,2597019,222,6,773,7,295,108,148,170,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,11,10
"Endcreed",553515637,8329548,4904159,3425389,143,33,273,434,2671276,2232207,202,7,529,4,273,75,104,152,179,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,26,9,9
"Mini Bedrock888",263259111,9305158,5447505,3857653,141,24,327,505,2949596,2487444,221,8,745,4,282,104,141,180,195,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,29,10,12
"Demitri",451289817,8643411,5307660,3335751,159,-109,394,540,2696407,2599897,206,12,804,6,270,119,142,164,176,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,28,10,11
"Vanilla",168137321,6882965,4191830,2691135,155,2,222,482,2249657,1939523,151,2,524,3,236,79,97,130,137,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,22,9,11
"Maath Faselli",832951186,6492776,3929151,2563625,153,102,466,491,2201347,1714762,142,7,534,3,212,78,96,116,134,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,20,6,9
"Nexo Fox",335979679,8665920,5093546,3572374,142,95,102,456,2840748,2229271,205,3,593,5,283,88,117,160,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,25,10,10
"Ace of Spades",961835484,7624493,4530780,3093713,146,70,124,375,2509282,2020822,177,8,500,3,259,77,82,104,138,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,24,9,10
"Blaster08",855782277,8232168,4766078,3466090,137,15,390,455,2567858,2184897,185,6,630,3,281,96,111,138,162,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,24,8,9
"IG8888",532896938,7582838,4364083,3218755,135,-61,219,407,2268848,2085520,154,1,411,2,262,48,94,133,147,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,20,9,8
