Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
RingoBingo,753267475,0,0,0,149645,Padme JKA Ahsoka GK GMY
Spitfire9137,995891585,0,0,0,141438,Padme JKA Ahsoka GK GMY
Grogg,962697893,37,0,37,93334,Padme G8 JKA G7 Ahsoka G11 GK R2 GMY G12
atlasz,569717448,18,0,18,115257,Padme R3 JKA G12 Ahsoka R1 GK GMY G12
Madmartigan813,598483432,0,0,0,147450,Padme JKA Ahsoka GK GMY
Goshen,585393715,5,0,5,146542,Padme R3 JKA Ahsoka R2 GK GMY
DarthBane71,174384318,0,0,0,157411,Padme JKA Ahsoka GK GMY
Jorir Orilin,926977164,31,0,31,100434,Padme G12 JKA G12 Ahsoka G12 GK G12 GMY G11
DisneySucksBallz,956864957,0,0,0,152605,Padme JKA Ahsoka GK GMY
Masta Tgray,927877699,12,0,12,126364,Padme G12 JKA Ahsoka G12 GK GMY
EmperorPalpamemes66,753689425,61,0,61,54035,Padme G1 6* JKA Ahsoka G8 GK G1 GMY G1
Ussoshi,428318741,6,0,6,138937,Padme R3 JKA R3 Ahsoka R3 GK GMY
Kybur,384886172,0,0,0,136491,Padme JKA Ahsoka GK GMY
Kaeya,559179796,13,0,13,122751,Padme R2 JKA R2 Ahsoka R2 GK R4 GMY R2
SteelCat25,821667261,16,0,16,124944,Padme G8 JKA G12 Ahsoka GK GMY
Chmrda,974657467,7,0,7,130546,Padme JKA Ahsoka G12 GK GMY R4
DarthBurr11,477475456,34,0,34,90215,Padme G12 JKA G8 Ahsoka G12 GK G12 GMY G12
Lumar,557114342,37,0,37,77342,Padme G8 JKA G10 Ahsoka G8 GK G9 GMY
phillipmonseu,789863213,12,0,12,127464,Padme JKA Ahsoka G12 GK GMY G12
Neres Warjan,995319363,30,0,30,105609,Padme G12 JKA G12 Ahsoka G12 GK G12 GMY G12
TaytaytheTitan,458125686,19,0,19,114072,Padme R2 JKA G12 Ahsoka R2 GK R4 GMY G12
X'lor Bintaghr,754828667,0,0,0,177127,Padme JKA Ahsoka GK GMY
Ava Adams,562632911,5,0,5,125187,Padme R3 JKA R4 Ahsoka R3 GK GMY
Kristian,578514369,6,0,6,128218,Padme R3 JKA R3 Ahsoka R3 GK GMY
jacensolo,921673719,0,0,0,157899,Padme JKA Ahsoka GK GMY
Necrobe75,198884116,0,0,0,139111,Padme JKA Ahsoka GK GMY
LargeFarva,279965171,38,0,38,85567,Padme G8 JKA G10 6* Ahsoka G12 GK G10 GMY G12
Brian Theus,333864694,28,0,28,91074,Padme G9 JKA R4 Ahsoka G12 GK G12 GMY G12
LegendsShouldBCannon,964741322,12,0,12,123938,Padme R1 JKA G12 Ahsoka R3 GK GMY
Rall Kran,797432228,0,0,0,142075,Padme JKA Ahsoka GK GMY
Younglings killer,124655149,14,0,14,115344,Padme R3 JKA G12 Ahsoka GK GMY G12
zodd th imortal,285592276,6,0,6,133486,Padme G12 JKA Ahsoka GK GMY
JediKnightSkywalker,233534786,6,0,6,124941,Padme JKA Ahsoka GK GMY G12
Ranavan,153257322,43,0,43,66863,Padme G12 JKA G12 Ahsoka G12 GK G0 0* GMY G11
Sendo,643445114,34,0,34,89825,Padme G7 JKA Ahsoka G7 GK G12 GMY G12
Bubbah,564463657,6,0,6,126145,Padme JKA Ahsoka GK GMY G12
DarthRi,142724475,64,0,64,41522,Padme G1 JKA G12 Ahsoka G11 GK G1 6* GMY G1 6*
PumaToLegend,299268228,37,0,37,69580,Padme G7 5* JKA G11 6* Ahsoka G8 GK G9 GMY
Djano 51,889726226,14,0,14,118432,Padme R3 JKA Ahsoka G8 GK R3 GMY
Letsgetmouldy,964851743,6,0,6,134535,Padme R3 JKA Ahsoka R3 GK GMY R3
Whisso,374848412,20,0,20,110615,Padme G12 JKA R3 Ahsoka G12 GK GMY G12
Zexxion,196518132,42,0,42,85446,Padme G8 JKA G9 Ahsoka G8 GK G11 6* GMY G12
Prophet11,458271363,30,0,30,97095,Padme G12 JKA G12 Ahsoka G11 GK G13 GMY G12
Driggz24,586498455,30,0,30,93290,Padme G11 JKA R1 Ahsoka G12 GK G12 GMY G11
Tyron Brandt,467387797,25,0,25,94986,Padme G12 JKA R4 Ahsoka G12 GK G8 6* GMY R3
Maath Faselli,887365988,13,0,13,129115,Padme JKA G11 Ahsoka GK GMY G12
