Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,GP,Team
Mol Slash,499445554,2,1,1,141345,Padme JKA R4 Ahsoka GK GMY
Hego Damask,573371427,6,0,6,136571,Padme R3 JKA Ahsoka R1 GK GMY
E Rod,623687665,0,0,0,150500,Padme JKA Ahsoka GK GMY
Xaven,779993281,0,0,0,152689,Padme JKA Ahsoka GK GMY
Green Manalishi,232666641,4,0,4,142723,Padme JKA R1 Ahsoka GK GMY
Kaspa,217422451,12,0,12,124290,Padme JKA G13 Ahsoka R4 GK GMY G12
RobMaul226,964183179,1,0,1,139372,Padme JKA Ahsoka R4 GK GMY
Dark Yoga,372413721,0,0,0,139636,Padme JKA Ahsoka GK GMY
TwoRedOneBlonde,391958232,0,0,0,145351,Padme JKA Ahsoka GK GMY
Tanis3463,891879236,6,0,6,133803,Padme JKA Ahsoka GK GMY G12
Bex,968556754,0,0,0,151181,Padme JKA Ahsoka GK GMY
Vagabond12,957436722,0,0,0,136303,Padme JKA Ahsoka GK GMY
Gunner,443344877,6,0,6,133068,Padme JKA Ahsoka GK GMY G12
DLT35,969465438,2,0,2,137423,Padme JKA Ahsoka R3 GK GMY
dferb,146328566,0,0,0,145926,Padme JKA Ahsoka GK GMY
JoeP,731186187,0,0,0,147106,Padme JKA Ahsoka GK GMY
Ghana,824222598,1,0,1,144279,Padme JKA Ahsoka R4 GK GMY
adamclark52,586229869,19,0,19,125531,Padme G12 JKA G11 Ahsoka G12 GK GMY
Manhofung,564738937,0,0,0,150345,Padme JKA Ahsoka GK GMY
Seawalker,662999335,0,0,0,137336,Padme JKA Ahsoka GK GMY
Oma Desala,512337883,0,0,0,137256,Padme JKA Ahsoka GK GMY
Leebo,898914357,4,0,4,134813,Padme R3 JKA Ahsoka R3 GK GMY
ObiWanWasabi,831946982,12,0,12,123707,Padme R3 JKA G12 Ahsoka R2 GK GMY R4
lefty2,312726569,0,0,0,151325,Padme JKA Ahsoka GK GMY
Bearsfan4life34,347549235,5,0,5,146823,Padme R4 JKA Ahsoka R1 GK GMY
Enderhanced,736288516,34,0,34,86988,Padme G8 JKA G12 Ahsoka G12 GK G12 GMY G12
ThatSwimmyBoi,773375616,10,0,10,131984,Padme R3 JKA G12 Ahsoka R3 GK GMY
Sherber,493385567,26,0,26,104866,Padme G12 JKA Ahsoka G12 GK G12 GMY G10
Infinity,532926137,0,0,0,136474,Padme JKA Ahsoka GK GMY
AndyGoldsworthy,671862646,5,1,4,128976,Padme R3 JKA Ahsoka R4 GK R4 GMY
FilthyFrogDog,422739188,2,0,2,134401,Padme JKA Ahsoka R4 GK GMY R4
Barsellius,154731479,0,0,0,137130,Padme JKA Ahsoka GK GMY
Silver Skull,288223315,0,0,0,148785,Padme JKA Ahsoka GK GMY
Jonnington,148748464,0,0,0,132041,Padme JKA Ahsoka GK GMY
Lanke,414296723,7,0,7,117637,Padme JKA Ahsoka GK GMY G11
MINI Marlex678,388278741,8,0,8,126317,Padme JKA Ahsoka R1 GK GMY R1
Darker Saberlight,416992573,25,0,25,113526,Padme G10 JKA Ahsoka G12 GK G9 GMY R3
NippleLord,397519882,13,0,13,121887,Padme G12 JKA Ahsoka R2 GK GMY R1
Tsring,548578744,0,0,0,150963,Padme JKA Ahsoka GK GMY
Vaalyn,665317287,0,0,0,135922,Padme JKA Ahsoka GK GMY
Nihil Awakening,278136235,6,0,6,132667,Padme R3 JKA Ahsoka R3 GK R3 GMY
DarthBrooks,249696858,19,0,19,110944,Padme JKA R4 Ahsoka G12 GK G12 GMY G12
Headshot,771957483,8,0,8,127924,Padme R4 JKA G12 Ahsoka R4 GK GMY
Øzymandias Kîng of Kîngs,481592625,24,0,24,108133,Padme JKA G12 Ahsoka G12 GK G12 GMY G12
Scarr,723841318,12,0,12,122841,Padme JKA Ahsoka G12 GK GMY G12
Eckle Merasska,151941589,0,0,0,135492,Padme JKA Ahsoka GK GMY
Starkilr,735566531,58,0,58,49484,Padme G6 JKA G5 5* Ahsoka G8 GK G1 GMY G12
Belikeyeet610,519383251,18,1,17,108051,Padme R4 JKA Ahsoka G12 GK R1 GMY G12
boom,774662168,21,0,21,110255,Padme G7 JKA Ahsoka G8 GK GMY
Teddy51271,828578167,12,0,12,130383,Padme JKA Ahsoka G12 GK GMY G12
